id,author,author_details,content,created_at,iso_639_1,media_id,media_title,media_type,updated_at,url
5ddb52473faba00013ff93b2,SWITCH.,"{'name': 'SWITCH.', 'username': 'maketheSWITCH', 'avatar_path': '/klZ9hebmc8biG1RC4WmzNFnciJN.jpg', 'rating': 6.0}","While ‘Frozen 2’ isn’t as strong a film as I had hoped it would be, I wouldn’t go so far as to call it a disappointment. It’s still incredibly entertaining and I found myself engaged throughout. These films do have an undeniable charm, and outside of the now-completed ‘How to Train Your Dragon’ trilogy, ‘Moana’ and Laika’s ‘Missing Link’, these are the only major American animated films attempting the use the form to create a cinematic experience. It is a pity that the story never finds its feet; a combination of this level of craft and a real ripper of a yarn would have made this a slam-dunk. As it stands though, the magic of the ‘Frozen’ franchise is still there - dimmed, but there nonetheless.
- Daniel Lammin

Read Daniel's full article...
https://www.maketheswitch.com.au/article/review-frozen-2-elsa-and-anna-return-with-the-magic-mostly-intact",2019-11-25T04:02:15.441Z,en,330457,Frozen II,movie,2021-06-23T15:58:29.338Z,https://www.themoviedb.org/review/5ddb52473faba00013ff93b2
5ddcebbea80673001212bb00,Manuel São Bento,"{'name': 'Manuel São Bento', 'username': 'msbreviews', 'avatar_path': None, 'rating': 8.0}","If you enjoy reading my Spoiler-Free reviews, please follow my blog :)

As you should know by now, I enjoyed Frozen more than I expected. Therefore, I was genuinely excited about its six-year sequel. It’s one of the few movies in 2019 to which I went in 99% blind. I didn’t watch a single trailer, I barely saw any images or small clips, and I didn’t know anything about where the story was going. So, with my expectations moderately high, how did it perform? Very, very well. I’m going to write it straight away: I enjoy this sequel more than the original. For one simple reason: it possesses a more emotionally complex narrative, one which I think the target audience (basically kids) won’t even fully understand.

It’s really hard to create an animated flick with a story that works for both adults and children. The best of the best are the ones that are able to almost tell two different narratives: one simpler for kids with basic life lessons, and another for adults with more profound themes. Frozen II doesn’t reach this last level, but its layered screenplay allows for an exploration of Elsa’s powers that I genuinely didn’t expect. However, there’s an evident downside to the extreme focus on Elsa’s journey… The other characters are put aside with irrelevant subplots that only stretch the runtime a bit too much, and unfortunately, reach a certain point where out-of-character actions occur.

There’s even a period of time where a particular character simply vanishes from the story because Jennifer Lee and Chris Buck couldn’t figure out what to do with it during the last act. Despite the subplots not being impactful or not being able to further develop its characters, I can’t deny some sequences are entertaining and funny as hell. Olaf is the absolute MVP of the film, and just like in the original, he doesn’t exactly have an arc. Nevertheless, he has one of the most hilarious sequences of the year. I cried from so much laughter. His song and a couple of scenes where Josh Gad goes all out are some of the funniest of the whole movie.

The voice cast is once again perfect. Anna, Kristoff, and Sven are sort of along for the ride, with the trio only doing something useful in the last 15-20 minutes. Elsa is the real star of the show. From the opening shot to the last, it’s all about her, and her powers’ origin. It might get too convoluted for kids, but despite a few minor missteps, it’s an extremely well-developed screenplay. With a remarkable build-up and some truly amazing songs, Elsa goes through several action moments where she showcases all that her magic can do. And it’s visually mind-blowing. Like in the first film, the animation quality is extraordinary.

They really put 200% effort into Elsa’s magic sequences. From her running against a tide of waves to fighting against the four elements (water, fire, earth, and air), there are imaginative and incredibly entertaining scenes, which give the movie a level of entertainment superior to its predecessor. Put this together with the wonderful, powerful score, and you get a pretty epic film, scale-wise. I mean, Into the Unknown is not going to reach Let It Go’s level of worldwide craziness, but it’s a phenomenal song. It’s even better hearing it while watching the actual scene play out. Both this one and Show Yourself have a build-up worthy of sending chills down your spine.

All Is Found is also a memorable lullaby that a lot of parents are going to sing for their kids. When I Am Older is Olaf’s hilarious musical moment that left me laughing throughout its entire run. I love Frozen II’s score, more than the original’s. That’s something I genuinely wasn’t expecting at all. Looking back, I now think the first installment doesn’t even have enough significant songs. This sequel has tons of songs that are either extremely important for the characters or funny parodies. All are very captivating, catchy, and emotionally resonant. My advice: please, don’t listen to the soundtrack before watching the movie. Not only the titles and lyrics offer plot spoilers, but they ruin that “first experience” feeling. I got chills during a couple of them precisely because I watched besides only hearing them.

All in all, Frozen II compensates the six-year wait with a follow-up worthy of standing up to its original, which in my opinion, surpasses it. With an emotionally complex narrative, Elsa’s powers are explored and developed in a captivating, creative, fun, and entertaining way. Disney really put their best animators on this because the quality of animation has never been as visually impressive as this. It really feels like a magical film. Elsa’s magic demonstration plus the powerful, chill-inducing original score are two aspects that together provide some truly epic moments. However, Olaf is the MVP with a lot more screentime than in the original, and with a couple of the most hilarious scenes of the year. It’s a shame that the focus on Elsa’s arc pushed every other character aside, making them feel useless and with no exciting or impactful subplot. Runtime feels a bit stretched due to their side adventures, and exposition is pretty heavy throughout the entire duration. In the end, it’s still a contender for Best Animated Feature Film of 2019.

Rating: B+",2019-11-26T09:09:18.407Z,en,330457,Frozen II,movie,2021-06-23T15:58:29.381Z,https://www.themoviedb.org/review/5ddcebbea80673001212bb00
5e5ad12966ae4d001984cafb,JPV852,"{'name': '', 'username': 'JPV852', 'avatar_path': '/xNLOqXXVJf9m7WngUMLIMFsjKgh.jpg', 'rating': 7.0}","Better than the first film which I found lackluster in almost every area outside the animation, this one had a stronger story and character development and while I can't say there was one highly memorable song, it did flow a bit better in the sequel. **3.75/5**",2020-02-29T21:01:29.105Z,en,330457,Frozen II,movie,2021-06-23T15:58:34.598Z,https://www.themoviedb.org/review/5e5ad12966ae4d001984cafb
5e7d5a9e6c74b94ca5cac987,Louisa Moore - Screen Zealots,"{'name': 'Louisa Moore - Screen Zealots', 'username': 'screenzealots', 'avatar_path': None, 'rating': 4.0}","Making a quality sequel can be tough, and even moreso when it’s a follow-up to a beloved modern classic. “Frozen II” has huge shoes to fill from the outset, and this second installment of the Disney animated tale of two sisters is a mostly unsuccessful adventure. Even the dazzling animation can’t make up for what’s lacking, including the absence of an instant hit song (nothing here even comes close to the brilliance of “Let It Go”), dry voice performances, and a mediocre story.

When ice queen Elsa (Idina Menzel) begins hearing a strange voice calling her, she and sister Anna (Kristen Bell), Kristoff (Jonathan Groff), snowman Olaf (Josh Gad) and reindeer Sven set out on a perilous journey to discover why Elsa was born with magical powers. It’s a surprisingly dark adventure that, despite beautiful set pieces, is generic. The plot is confusing yet somehow predictable, and everything is Disney-fied and wrapped up with a nice little bow by the final credits.

Most disappointing are the bland songs (by Robert Lopez and Kristen Anderson-Lopez). There isn’t one number that stands out. It’s a particularly huge letdown after the timeless toe-tappers of “Frozen.”

The movie feels like it’s made more for adults than kids, and there are some scary moments (like Olaf wandering through a deep, dark forest and flashbacks to the death of Anna and Elsa’s parents) that may frighten a few children. The idea of an action-adventure animated film with two strong female leads is commendable, but the potential to be something special instead of merely adequate is frittered away.

While the magic doesn’t reach the highs of the first film, “Frozen II” is beautifully animated and visually impressive enough to recommend only to those who love animation as an art form. Everyone else would be smart to skip it.",2020-03-27T01:45:02.694Z,en,330457,Frozen II,movie,2021-06-23T15:58:35.814Z,https://www.themoviedb.org/review/5e7d5a9e6c74b94ca5cac987
5f238d40eea34d00373953a3,tmdb92312096,"{'name': '', 'username': 'tmdb92312096', 'avatar_path': None, 'rating': 4.0}",Exactly what one can expect from a Disney princess movie.,2020-07-31T03:17:20.532Z,en,330457,Frozen II,movie,2021-06-23T15:58:41.853Z,https://www.themoviedb.org/review/5f238d40eea34d00373953a3
5f4d33abfea0d700343bfbfa,r96sk,"{'name': '', 'username': 'r96sk', 'avatar_path': '/mwR7rFHoDcobAx1i61I3skzMW3U.jpg', 'rating': 9.0}","Away from the <em>'Toy Story'</em> franchise - Disney's greatest sequel to date? I believe so.

<em>'Frozen II'</em> is quality. I'd argue <em>'Frozen'</em> is the better film, but this 2019 production is terrific. It isn't as funny (though still has its moments) as it is a more darker, deeper story. Considering this premise only really exists in this film, it is impressive how well it comes out and pays off. The score is improved, though the musical numbers aren't quite as memorable as 2013's.

All the cast reprise their original roles and are again very good; props to Idina Menzel (Elsa) and Kristen Bell (Anna). Josh Gad remains very amusing as Olaf, there's one recap scene in particular that stands out.

Entertaining, once more. No complaints from me.",2020-08-31T17:30:19.739Z,en,330457,Frozen II,movie,2021-06-23T15:58:43.765Z,https://www.themoviedb.org/review/5f4d33abfea0d700343bfbfa
646544500f2ae100e2bb87b0,Andre Gonzales,"{'name': 'Andre Gonzales', 'username': 'SoSmooth1982', 'avatar_path': '/ast1oGYDI7Li9daLuOV4UxGiXj.jpg', 'rating': 8.0}",Way better than the first. I still didn't like all the singing. The story was great. You get to see what she can do more with her powers.,2023-05-17T21:17:04.706Z,en,330457,Frozen II,movie,2023-05-17T21:17:04.802Z,https://www.themoviedb.org/review/646544500f2ae100e2bb87b0
6482b2b999259c01392a5452,CinemaSerf,"{'name': 'CinemaSerf', 'username': 'Geronimo1967', 'avatar_path': '/yz2HPme8NPLne0mM8tBnZ5ZWJzf.jpg', 'rating': 6.0}","I suppose a sequel was inevitable, but I can't help wondering if maybe they could have spent just a little longer on the substance of the story? This time around, ""Elsa"" has lost her powers and so, with the kingdom in peril - again - she, ""Anna"", ""Kristoff"", ""Sven"" and the scene-stealing ""Olaf"" are lured by a mysterious voice to a forest far away so they can find out what's gone wrong for ""Elsa"" and to try and restore her powers before her people - and those in the neighbouring ""Northuldra"" fall foul of an evil power that could destroy a dam and wash everything away. The animation is pristine, if not especially imaginative, and it's got a couple of belting power ballads - notably ""Into the Unknown"" and ""Show Yourself"" to help the soundtrack augment the pretty sentimental dialogue, that I found a bit wordy and quite dull. It's an Ok film, this - it was always going to be hard to follow the charm and the innovation of the first one. Plonk the kinds in front of it and no harm will be done. Plonk an adult in front of it and ennui might just set in.",2023-06-09T05:03:53.886Z,en,330457,Frozen II,movie,2023-06-09T05:03:53.991Z,https://www.themoviedb.org/review/6482b2b999259c01392a5452
5b2d4c080e0a264aea001943,tmdb15214618,"{'name': '', 'username': 'tmdb15214618', 'avatar_path': None, 'rating': 2.0}",I felt embarrassed to be watching this. It's an embarrassing fever dream. I abandoned it halfway through its runtime.,2018-06-22T19:20:40.137Z,en,351286,Jurassic World: Fallen Kingdom,movie,2021-06-23T15:58:09.669Z,https://www.themoviedb.org/review/5b2d4c080e0a264aea001943
5b9f08d3925141231900fa88,Wuchak,"{'name': '', 'username': 'Wuchak', 'avatar_path': '/4KVM1VkqmXLOuwj1jjaSdxbvBDk.jpg', 'rating': 8.0}","More dinosaurs, Opie’s hot daughter, Dracula’s castle and Indiana Jones

 “Jurassic World: Fallen Kingdom” (2018) revolves around Claire (Bryce Dallas Howard) and Owen (Chris Pratt) leading a team back to Isla Nublar to save several species of dinosaurs after an active volcano threatens all life there. The plan is to relocate the dinosaurs to a new island sanctuary, but that’s not the way it works out.

My title blurb pretty much says it all for this fifth film in the franchise. I mention Indiana Jones because the movie has a “Raiders of the Lost Ark” (1981) vibe more so than the other movies. The reference to Dracula’s castle is due to the fact that the entire second half takes place at a cool, gothic chateau in Northern California and there’s a scene with a genetically-enhanced raptor acting like Dracula.

Curvy Bryce is just stunning throughout and easily blows away any other woman in the series. Meanwhile Pratt seriously upped his game as leading action hero (I wasn’t overly impressed with him in the previous film, although I didn’t dislike him either). At the end of the day I’d have to rank this installment as my favorite, followed by the original 1993 movie and 2015’s “Jurassic World.”

The film runs 2 hours, 8 minutes and was shot in Hawaii and England/Scotland.

GRADE: A-/B+",2018-09-17T01:52:19.067Z,en,351286,Jurassic World: Fallen Kingdom,movie,2021-06-23T15:58:12.690Z,https://www.themoviedb.org/review/5b9f08d3925141231900fa88
5bdc66dac3a368403200f453,Per Gunnar Jonsson,"{'name': 'Per Gunnar Jonsson', 'username': 'Dark Jedi', 'avatar_path': None, 'rating': 5.0}","As a kid dinosaurs was one of my great interests. Thus I was so thrilled by the first Jurassic Park movie, which I thought then, and still think today, is a great movie. Sadly the following movies have been a mixed bag to say the least.

This movie falls in the “that was disappointing” category I am afraid. It is obviously that however wrote the story was a lazy bugger that simply rehashed old bits and standard Hollywood cheap concepts and then added some frustrating preaching to it.

The two scenes, one at the beginning and one in the end, where Ian Malcolm (Jeff Goldblum) was just sitting and ranting on and on was enough by itself to drag down the movie a star or two. We get it, however wrote that crap do not like gene science. Then go and write a piece in a science journal or something. Oh wait, it would not have been excepted since there was no science in it, just ranting mixed up with poorly hidden religious beliefs. So instead you had to go and ruin a movie which was meant to simply entertain.

The we have the rest of the story. The best, or should I say the kindest, word for describing it would be “predictable”. How many times are we going to do the big company captures animals for profit story? At least try to put some intelligence in the plot if you have to rehash it over and over again. It has even been done before in the same franchise for Christ sake!

I would lie if I did not say that I found, at least, some entertainment watching the movie though. But pretty much all of it came from watching the scenery and the special effects. They at least were pretty good. But then I do like big monsters stomping around wreaking havoc and eating people, especially when it is the bad guys.

There were some parts that was rather funny. I think Christ Pratt, and most of the other actors as well for that matter, did a fairly good job out of the lousy script. The idea of using a Stygimoloch to break free was quite cool and the havoc he wreaked somewhat funny. The part where Wheatley stop in the middle of all the chaos to extract a tooth as a bloody trophy was just silly though.

The end scenes was just frustrating. However wrote that ought to be shot. A few dinosaurs escape and then the conclusion is that humanity have to live side by side with dinosaurs from then one. What a load of rubbish!

Sadly, despite the genre being a favorite of mine and the special effects being pretty good, this film did not make it for me due to the unintelligent and lazy script.",2018-11-02T15:01:46.638Z,en,351286,Jurassic World: Fallen Kingdom,movie,2024-05-16T15:21:17.167Z,https://www.themoviedb.org/review/5bdc66dac3a368403200f453
5c4471ba9251412bebdded43,Gimly,"{'name': 'Gimly', 'username': 'Ruuz', 'avatar_path': '/xUObnJSvHrFPsIpoDmb1jiQZLq7.jpg', 'rating': 5.0}","A strong, **strong** opening that it never recovers* from.

(*""never recovers from"" here meaning ""never stops dissapointing afterwards"".)

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._",2019-01-20T13:03:54.838Z,en,351286,Jurassic World: Fallen Kingdom,movie,2021-06-23T15:58:16.082Z,https://www.themoviedb.org/review/5c4471ba9251412bebdded43
5c961f6bc3a3682e5ff54f83,John Chard,"{'name': '', 'username': 'John Chard', 'avatar_path': '/utEXl2EDiXBK6f41wCLsvprvMg4.jpg', 'rating': 5.0}","Cover Version 2

It was 1993 when Jurassic Park was unleashed upon the film loving public, spawning a blockbuster franchise and pop culture thunders in the process. Sadly we now find ourselves suffering cover versions of what was once a great and thought provoking premise with high octane thrills into the bargain.

I guess once they started personalising the Velociraptors, making one of them a friend of man, it was the beginning of the end. But we accepted it - sort of - jumping into 2015's Jurassic World with carefree abandon. More dino carnage we wanted, a bright cast fronted by the ever likable Chris Pratt and Bryce Howard drew us in, but it was merely ok, a franchise entry that was just a quick fix but nothing more. But of course box office talks and the franchise lumbers on to Jurassic World: Fallen Kingdom...

Plot returns to Isla Nublar which along with all the dinosaur inhabitants is about to be vanished from the planet by the mother of all volcanoes. Cue mankind jostling over whether to save a species that was once extinct whilst others have nefarious motives for financial gain.

Off we go then, stock characters that are over familiar are performed by different actors but go through motions we have witnessed before, whilst the writing strains for a sort of human empathy factor that never hits the mark. There is nothing remotely fresh (well Howard has at least changed her footwear to something more credible) or exciting on offer here, it's a tired cash cow that's in dire need of extinction itself.

Naturally another instalment will come along, and naturally it will make money, with myself and the other millions of Jurassic zombies filing in to view what we hope will be a return to the heady days back in 1993. But it's most likely a forlorn hope, so maybe, just maybe, it should be enough now, enough?  5/10",2019-03-23T11:58:35.191Z,en,351286,Jurassic World: Fallen Kingdom,movie,2024-05-16T15:22:21.398Z,https://www.themoviedb.org/review/5c961f6bc3a3682e5ff54f83
5d86b0565a469000299b4892,Sheldon Nylander,"{'name': 'Sheldon Nylander', 'username': 'dalboz', 'avatar_path': '/d9fi8H0uBIhn9B9WY8Avo5L1vzm.jpg', 'rating': 2.0}","Brain hurt. Me no likey. Err...umm...ahem.

This is a movie that really stretches it as far as believability, logic, or even physics.

First, just a quick note: The trailer makes it seem like the movie spends its time on an island about to blow up. Less than half the movie is that. So, if you're looking for a long drawn out volcanic eruption, look elsewhere.

The heroes are annoying and dumb caricatures, from the techie who's afraid of everything to the wisecracking animal wrangler (in fairness, this is Chris Pratt's character from the previous film, but still). The villains are short-sighted, moustache-twirling dolts who never seem to remember to watch behind them, especially in dangerous scenarios. And why was Jeff Goldblum even in this movie? He serves no purpose to the story. None at all. He's there for them to say, ""See! We have someone from the older movies, so it ties together."" That's literally all he's there to do for his two minutes of screen time.

It's the same plot as every other Jurassic Park/World film. Let's create/genetically engineer dinosaurs. What could possibly go wrong? Even the supposed ""plot twist"" could be figured out from the very beginning of the film. Basic physics don't even apply, such as the impossible truck jump at one point. I swear I could feel my brain leaking out of my ears while watching this.

This film honestly makes me somewhat relieved that Colin Trevorrow got removed from Star Wars Episode IX. Unfortunately, the way this movie ends basically guarantees that there's going to be another one. Although it begs the question about what happened to Jurassic Park III since it ends in a similar way. Is that film even supposed to be canon anymore?

Just don't bother. Even if you love the dinosaur special effects of previous films, there's really not much here that you didn't see before, and some of it is actually pretty bad and unbelievable for a film from 2018. Just don't bother.",2019-09-21T23:20:54.457Z,en,351286,Jurassic World: Fallen Kingdom,movie,2021-06-23T15:58:27.169Z,https://www.themoviedb.org/review/5d86b0565a469000299b4892
5f705744a6e2d200386b06e5,Tejas Nair,"{'name': 'Tejas Nair', 'username': 'nairtejas', 'avatar_path': None, 'rating': 3.0}","I spent half the time scoffing at the plot Jurassic World 2 was throwing at me, which diluted the fun I was having by looking at the superb CGI, moderate man-dinosaur action, and an overall fine cast performance. It still is a lot worse than Jurassic World (2015), which had a story almost as good as the original, the legendary Jurassic Park (1993) which almost seems impossible to mimic or better today. TN.",2020-09-27T09:11:32.184Z,en,351286,Jurassic World: Fallen Kingdom,movie,2021-06-23T15:58:45.243Z,https://www.themoviedb.org/review/5f705744a6e2d200386b06e5
62a70afe22af3e00a1b6cc6d,Manuel São Bento,"{'name': 'Manuel São Bento', 'username': 'msbreviews', 'avatar_path': None, 'rating': 3.0}","MORE REVIEWS @ https://www.msbreviews.com/

Jurassic World: FallenKingdom still holds the same massive narrative issues.

If not for J. A. Bayona's incredible direction, this would be at the bottom of my ranking. No impressive visuals can overcome the nonsensical plot, annoying side characters, and that awful auction storyline.

Rating: D+",2022-06-13T10:01:34.395Z,en,351286,Jurassic World: Fallen Kingdom,movie,2022-06-13T10:01:34.395Z,https://www.themoviedb.org/review/62a70afe22af3e00a1b6cc6d
62ece433d036b6005d35014f,Peter McGinn,"{'name': 'Peter McGinn', 'username': 'narrator56', 'avatar_path': '/tVbrLJzA2RwRlE7dJLJG54UsAkq.jpg', 'rating': 6.0}","Well, this is the fourth Jurassic Park movie I have watched over the past month and it feels like my reviews are very similar, something I try to avoid obviously. 

So let me get a few similarities out of the way. Once again a child is placed at risk, though these precocious kids always seem adept at outrunning dinosaurs even while under a blind panic, so hats off to them. There are of course bad guys on the dinosaur menu, up to at least three in this Jurassic entry. And as usual a couple of times our heroes are saved from certain death by one predator Dino attacking another at the last second. What are the odds?

But it looks like we are finally moving away from the small island off the coast  of Costa Rica, as the island seems to have been destroyed by a volcano eruption that oddly reminded me of the lava damage in Lord of the Rings. Poor dinosaurs. First there was the comet millions of years ago, and now the volcano nearly made the score Universe 2, Dinosaurs 0. But don’t fear, a handful got away and who knows how much DNA?

I am not too impressed by the whole building a super dinosaur thing. Aren’t we reaching a critical mass where they might as well end this franchise and switch to having the monsters be old fashioned alien invaders?

Oh, and Jeff Goldblum is back, though perhaps it was a dry, humorless clone of the original character who was a highlight of previous Jurassic movies, but who sounded like a didactic college professor this time.

But hey, we have seen much worse sequels often, haven’t we? On some surface level, this entry in the franchise was entertaining as always. That seems built into the series’s DNA as well as often accompanying Spielberg’s name in the credits. And it must be frustrating to try and fail to match the magic of the very first film.",2022-08-05T09:34:43.934Z,en,351286,Jurassic World: Fallen Kingdom,movie,2022-08-05T09:37:39.071Z,https://www.themoviedb.org/review/62ece433d036b6005d35014f
64a837dbf9253200ca3ada44,Andre Gonzales,"{'name': 'Andre Gonzales', 'username': 'SoSmooth1982', 'avatar_path': '/ast1oGYDI7Li9daLuOV4UxGiXj.jpg', 'rating': 5.0}",A lot of action in this one. The movie kind of dragged along. Boring at times.,2023-07-07T16:05:47.655Z,en,351286,Jurassic World: Fallen Kingdom,movie,2023-07-07T16:05:47.734Z,https://www.themoviedb.org/review/64a837dbf9253200ca3ada44
535fe7c2c3a36830a9006c93,junijubiroke,"{'name': '', 'username': 'junijubiroke', 'avatar_path': None, 'rating': None}","""Frozen,"" the latest Disney musical extravaganza, preaches the importance of embracing your true nature but seems to be at odds with itself.

The animated, 3-D adventure wants to enliven and subvert the conventions of typical Disney princess movies while simultaneously remaining true to their aesthetic trappings for maximum merchandising potential. It encourages young women to support and stay loyal to each other—a crucial message when mean girls seem so prevalent—as long as some hunky potential suitors and adorable, wise-cracking creatures also are around to complete them.

It all seems so cynical, this attempt to shake things up without shaking them up too much. ""Frozen"" just happens to be reaching theaters as Thanksgiving and the holiday shopping season are arriving. The marketing possibilities are mind-boggling. And in the tradition of the superior ""Beauty and the Beast"" and ""The Little Mermaid,"" surely ""Frozen: The Musical"" will be headed to the Broadway stage soon. The songs – which are lively and amusing if not quite instant hits—are already in place. 

Little girls will absolutely love it, though. That much is undeniable. And the film from co-directors Chris Buck (""Surf's Up"") and Jennifer Lee is never less than gorgeous to watch. A majestic mountaintop ice castle is particularly exquisite—glittery and detailed and tactile, especially as rendered in 3-D.

But first we must witness the tortured backstory of the film's princesses – not one, but two of them. The script from ""Wreck-It Ralph"" co-writer Lee, inspired by the Hans Christian Andersen story ""The Snow Queen,"" has lots of cheeky, contemporary touches but is firmly and safely rooted in Scandinavian fairy tale traditions.

When they were young girls, sisters Anna and Elsa were joyous playmates and inseparable friends. But Elsa's special power—her ability to turn anything to ice and snow in a flash from her fingertips—comes back to haunt her when she accidentally zaps her sister. (Not unlike the telekinesis in ""Carrie,"" Elsa inadvertently unleashes her power in moments of heightened emotion.) A magical troll king heals Anna and erases the event from her memory, but as for the sisters' relationship, the damage is done.

Elsa's parents lock her away and close down the castle, which devastates the younger Anna. (Of the many tunes from ""Avenue Q"" and ""The Book of Mormon"" songwriter Robert Lopez and his wife, Kristen Anderson-Lopez, the wistful ""Do You Want to Build a Snowman?"" is by far the most poignant.) But once they reach adolescence and it's Elsa's turn to take over the throne at age 18, the two experience an awkward reunion.

The perky, quirky Anna (now voiced by a likable Kristen Bell) is a little nervous but overjoyed to see her sister. The reserved and reluctant Elsa (Broadway veteran Idina Menzel) remains distant, and with gloved hands hopes not to freeze anything and reveal her true self on coronation day. But a run-in with an amorous, visiting prince (Santino Fontana) who sets his sights on Anna triggers Elsa's ire, and she inadvertently plunges the sunny, idyllic kingdom into perpetual winter.

Flustered and fearful, Elsa dashes away in a fit of self-imposed exile – which significantly weakens ""Frozen,"" since she's the film's most complicated and compelling figure. On her way to the highest mountain she can find, Elsa belts out the power ballad ""Let It Go,"" her version of ""I Am Woman."" This soaring declaration of independence is the reason you want a performer of Menzel's caliber in this role, and it's the film's musical highlight. (Her flashy physical transformation from prim princess to ice queen does make her resemble a real housewife of some sort, however.)

Afterward, though, the story settles in on Anna's efforts to retrieve her sister and restore order to the kingdom. Along the way she gets help from an underemployed ice salesman named Kristoff (Jonathan Groff) and his trusty reindeer sidekick, Sven. They all meet up with a singing snowman named Olaf (a lovably goofy Josh Gad, star of ""The Book of Mormon"" on Broadway) who dreams of basking in the warmth of the summer sun. This ""Wizard of Oz""-style quartet makes the obstacle-filled trek to the imposing fortress that awaits. (At least ""Frozen"" has the decency to borrow from excellent source material.)

While the journey may seem overly familiar, the destination has some surprises in store. Some come out of nowhere and don't exactly work. But the biggie—the one that's a real game-changer in terms of the sorts of messages Disney animated classics have sent for decades—is the one that's important not just for the little girls in the audience, but for all viewers. http://newmoviestream.co/watch/2294629/frozen
wish everything about the film met the same clever standard.",2014-04-29T17:56:18.980Z,en,109445,Frozen,movie,2021-06-23T15:57:26.261Z,https://www.themoviedb.org/review/535fe7c2c3a36830a9006c93
54b1bf59c3a3682313000089,Andres Gomez,"{'name': 'Andres Gomez', 'username': 'tanty', 'avatar_path': None, 'rating': 8.0}","I was excited to watch this movie after all the buzz about it but I've been a bit disappointed.

Yes, the animation is great and it keeps all the typical Disney details and is funny, sometimes. In addition, it features two strong female characters that don't need of a hero to save the story but ...

... but still they are the super-beautiful and perfect Disney princesses, as if they couldn't be normal girls from normal status, and the role of Queen Elsa is not that important as it would have expected.

Not a bad movie, but not the best and I think far from the fun I had with Tangled.",2015-01-11T00:10:01.106Z,en,109445,Frozen,movie,2021-06-23T15:57:31.635Z,https://www.themoviedb.org/review/54b1bf59c3a3682313000089
5ddc0bc53faba0001500a759,Manuel São Bento,"{'name': 'Manuel São Bento', 'username': 'msbreviews', 'avatar_path': None, 'rating': 7.0}","If you enjoy reading my Spoiler-Free reviews, please follow my blog :)

Six years later, and Frozen has left an undeniable cultural impact. From Let It Go to tons of merchandising, Chris Buck and Jennifer Lee delivered such a memorable film that people not only didn’t forget but regularly asked for its sequel. As of right now, Frozen II has claimed the third-best animated opening weekend ever, proving that the love for this franchise (I think it’s safe to call it that already) is strong. However, how great is the original movie, after all? To be honest, I never fully watched it until this past week in preparation for its sequel. It surprised me in the sense that I didn’t expect to enjoy it as much as I did. Frozen is deserving of the love it possesses.

With extremely captivating characters, the story flows naturally, and the entertainment levels are always high. Whether these are due to the amazing singing sequences or to the exciting adventures, this film never stops having fun. That’s what Frozen ultimately is: a lighthearted, fun, and entertaining movie. It follows Disney’s formula for creating a variation of a story we have seen before. Characters go through a traumatic event when they’re young. They have to grow up while struggling with the aftermath of said trauma. Eventually, they overcome that obstacle and live happily ever after (or at least until the next installment).

It’s the generic and somewhat cliche Disney model for a new animated film (franchise). Nevertheless, don’t get me wrong: it works perfectly. Sure, it doesn’t bring anything new story-wise, but it’s still a great time. Despite some unnecessary and lazy exposition (the magical trolls are basically exposition devices), Frozen still delivers a truly captivating and visually jaw-dropping narrative. I do need to emphasize this: the animation is phenomenal. Elsa’s magic is seamless and beautiful. Arendelle is a gorgeous location, and the snowy mountains are impressively designed. Let It Go will always be remembered for its lyrics and melody, but the actual animated sequence is astonishing.

Every character carries a lot of expressiveness, which allows them to do basically everything. Frozen might not be a groundbreaking movie, but its compelling characters make the generic plot work. From Elsa and Anna’s complicated but heartwarming relationship to Kristoff and Sven’s camaraderie, I care about all of them… especially Olaf. I know, Olaf is simply the snowman version of a comic-relief character. He doesn’t really have a complex arc in need of extreme development. However, it’s impossible not to love him. He’s such a welcome presence in every single scene. Every single line of his is either a funny remark or a pretty valuable insight into something.

Counting him out, every other character has a very well explored arc, mainly Elsa and Anna. Their (older) relationship originates from a plot point that might be a tad exaggerated, but it’s convincing enough. Finally, the score is as important as it is fantastic. It’s an animated musical, let us not forget about that. Obviously, Let It Go is the queen of all songs due to its catchy lyrics, memorable chorus, and significance to the character. But other ones such as Do You Wanna Build a Snowman and For the First Time in Forever also carry a sweet melody plus some exquisite character and story development. That’s what I love the most about musicals and why Disney always triumphs regarding this aspect: the way a simple song can tell so much about someone or move the plot forward. In my opinion, it’s the genre’s variation of “show, don’t tell.”

In the end, Frozen might not be a groundbreaking animated film story-wise, but it delivers around 100 minutes of pure fun and entertainment. With an exceptional voice cast (Idina Menzel, Kristen Bell, and Josh Gad are wonderful), Chris Buck and Jennifer Lee are able to take Disney’s formula and create a worthy variation of the classic blueprint. From the emotionally compelling and well-developed characters to the eyegasmic animation quality, Frozen is a good time from start to finish. Boasting some memorable and catchy songs, it became one of the decade’s culturally most impactful animated movies. I wish exposition wasn’t overused, and that more risks were taken concerning the screenplay, but as a Disney animated flick, it meets the company’s standards.

Rating: B",2019-11-25T17:13:41.003Z,en,109445,Frozen,movie,2021-06-23T15:58:29.349Z,https://www.themoviedb.org/review/5ddc0bc53faba0001500a759
